TOOL_NAME,LOTID,GLSID,RECIPEID,MODEL_NAME,TIME_STAMP,PAS연동여부,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max,추가정보_정상.이상여부,추가정보_Data_Resume
P8TCVD060309,P8CB17003700,P8CB17001211,RUN_1ST_23,CB,2011-07-03 10:54,OK,339.5383,0.4989,359.5206,0.4999,133.9764,0.1519,0.0908,0.005,26.9545,0.2107,1853.1136,3.6037,40051.7721,17.6894,25012.5546,6.7835,0,22.7359,0.0104,9856.3783,1.869,3236.2815,39.9954,0.3788,2682.7926,4.1319,66034.2251,32.6408,29020.9223,8.9196,2.00E-04,33.0294,0.0587,22624.61,2.4904,6804.45,2.113,100.5921,428.7371,99.12,99.67,100.47,이상,"GS5D,RFM_NG"
P8TCVD060307,P8CB17004100,P8CB17002513,RUN_1ST_23,CB,2011-07-03 22:23,OK,337.879,0.6534,358.8357,0.3708,130.9092,0.2875,0.1265,0.01,28.8889,0.3178,1806,2.8204,40023.7645,26.2778,25009.1219,31.1009,0,22.3502,0.0087,9889.8045,2.2525,872.3677,47.5849,0.8246,2588.7689,2.8648,66036.6648,29.6346,29012.2556,15.7758,2.00E-04,32.5573,0.0365,22723.1259,2.9319,6787.7324,5.4028,302.5087,139.1687,100,100,100,이상,"PPD,GS1D"
P8TCVD060308,P8CB16027K00,P8CB16024M05,RUN_1ST_23,CB,2011-06-25 18:55,OK,339.4499,0.4978,359.2366,0.4253,136.0174,0.1309,0.1631,0.012,36.3333,0.4767,1978.4444,4.3981,40086.2683,39.3792,24985.0455,16.1546,0,20.6662,0.0107,9892.6123,1.7957,476.8357,62.4085,0.6918,2938.6291,2.8811,66108.4446,23.6322,28995.4318,13.2516,3.00E-04,31.3073,0.0626,22744.0158,2.7301,6784.9231,1.2592,221.6932,160.166,99.58,99.85,99.29,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602DW00,P8CB1602BX17,RUN_1ST_23,CB,2011-06-27 13:51,NG,340.4462,0.4974,359.9703,0.17,138.2096,0.4073,0.1573,0.013,38,0,1990.7045,3.7823,40099.7153,19.617,24987.0292,11.9046,0,20.7916,0.0136,9891.6699,1.6729,545.4434,64.1502,0.6771,2957.1455,2.3777,66103.2864,23.9776,28993.9703,15.4418,2.00E-04,31.4738,0.0651,22742.3308,2.6129,6784.2353,2.3007,148.9349,115.7297,99.26,100.53,100.63,이상,"PPD,RFRS_NG"
P8TCVD060309,P8CB17003Z00,P8CB17002108,RUN_1ST_23,CB,2011-07-03 21:25,OK,339.5994,0.4904,359.4071,0.4917,131.9693,0.1726,0.0833,0.004,27,0,1846.6667,3.873,40046.064,14.701,25013.3946,5.9001,0,22.8453,0.0114,9880.3231,1.8786,3274.8581,40.4562,0.4992,2665.0645,2.8924,66036.7567,31.6231,29020.9785,8.0719,2.00E-04,33.1289,0.0732,22689.0046,3.6581,6804.7383,2.5767,153.0855,87.6518,99.82,99.89,100.17,이상,"GS5D,RFM_NG"
P8TCVD060309,P8GA17001B00,P8GA17000A13,RUN_1ST_23,GA,2011-07-02 10:38,NG,337.6676,0.5258,358.7689,0.4218,130.9743,0.1583,0.0838,0.004,27,0,1844.1591,2.9723,40057.2656,14.0647,25012.624,6.4184,0,22.7034,0.0106,9847.597,2.0084,2929.8663,40.0645,0.2462,2663.1982,3.6808,66037.4655,35.5671,29021.1754,4.965,2.00E-04,33.1192,0.0717,22620.087,10.4249,6805.104,2.2704,72.5142,429.9579,99.4,99.49,99.4,이상,"GS5D,RFM_NG"
P8TCVD060308,P8FA1600GE00,P8FA1600DQ05,RUN_1ST_23,FA,2011-06-25 10:59,NG,338.6341,0.4945,359.0335,0.1802,136.8567,0.3506,0.1651,0.012,36,0,1971,4.5726,40096.8484,26.0323,24987.1479,23.619,0,20.5818,0.0111,9892.3274,1.7719,583.2876,61.2207,0.6958,2934.0892,2.3903,66106.3125,24.9978,28994.2426,14.346,3.00E-04,31.2154,0.0593,22743.4914,3.0461,6784.2639,3.2116,219.2517,94.7323,99.03,99.36,98.77,이상,"PPD,RFRS_NG"
P8TCVD060309,P8CB17003800,P8CB17001M04,RUN_1ST_23,CB,2011-07-03 11:01,NG,340.0748,0.7269,359.6871,0.4639,134,0,0.0815,0.004,27.6,0.4954,1851.5111,2.6166,40041.9948,22.1068,25012.6486,3.6897,0,22.8444,0.0136,9853.3846,1.6747,2636.1472,41.1843,0.3887,2679.6728,3.2259,66034.6639,32.7617,29020.6972,7.6852,2.00E-04,33.1653,0.0434,22623.5046,2.6428,6805.1462,1.9638,141.8544,126.9609,99.43,99.84,100.44,이상,"GS5D,RFM_NG"
P8TCVD060309,P8CB17001700,P8CB17000713,RUN_1ST_23,CB,2011-07-02 22:17,OK,336.8887,0.6346,358.5339,0.4993,131.0516,0.2214,0.0925,0.006,23,0,1845.7778,2.9687,40048.8311,10.1205,25012.4451,4.34,0,22.3942,0.015,9897.2512,1.9607,3289.2633,34.3088,0.6678,2656.9447,2.9006,66037.7693,31.433,29019.3049,6.1811,1.00E-04,32.6138,0.0634,22727.9064,3.0791,6805.7017,1.7229,151.8647,285.9061,99.53,99.52,99,이상,"GS5D,RFM_NG"
P8TCVD060308,P8GA1600M200,P8GA1600KU13,RUN_1ST_23,GA,2011-06-26 23:22,NG,339.5354,0.4991,359.3264,0.4693,139,0,0.1459,0.012,39.7778,0.4204,1977.2889,4.3829,40104.3358,38.3205,24986.0628,21.3775,0,20.9698,0.0156,9892.8971,1.387,496.8565,66.5681,0.5998,2927.7371,2.4642,66107.9632,28.2998,28995.962,11.2719,3.00E-04,31.8014,0.057,22743.457,2.3606,6783.5977,2.7492,205.3348,164.3167,99.51,100.44,100.28,이상,"PPD,RFRS_NG"
P8TCVD060308,P8FA1600BR00,P8FA16009R07,RUN_1ST_23,FA,2011-06-19 5:30,NG,338.3967,0.525,359,0,134.024,0.153,0.1415,0.007,40,0,1983.9556,3.5863,40075.3627,21.7297,24988.0296,22.8987,0,20.7302,0.0231,9892.4902,1.9762,434.841,67.3897,0.7225,2944.493,4.9855,66102.3235,28.7854,28993.2682,14.8971,3.00E-04,31.4535,0.0553,22743.4484,2.673,6784.2066,2.2686,255.875,128.4258,100,100,100,이상,"PPD,RFRS_NG"
P8TCVD060307,P8FB17001400,P8FB17000B19,RUN_1ST_23,FB,2011-07-04 21:51,NG,338.3823,0.5369,359.0129,0.1129,131.2919,0.455,0.128,0.011,31,0,1803.5,2.6192,40024.471,16.1825,25008.4622,12.5294,4.00E-04,22.53,0.0261,9890.2549,1.9507,913.8741,51.6479,0.6242,2588.1737,2.9752,66033.3066,29.7602,29010.9781,18.342,2.00E-04,32.8064,0.0618,22723.7526,3.0197,6786.7571,13.0123,314.9606,637.9784,99.53,99.31,98.68,이상,"PPD,GS1D"
P8TCVD060306,P8CB1700V300,P8CB1700TK02,RUN_1ST_23,CB,2011-07-12 6:51,OK,339.3284,0.7005,359.1429,0.386,131,0,0.1368,0.007,33,0,1955.4444,4.7461,40007.9757,49.3044,24984.7064,4.3465,0,23.3758,0.0092,10004.8424,1.617,351.584,52.5463,0.4991,2906.5317,2.0616,66001.2059,34.7248,28989.747,5.2563,2.00E-04,34.1648,0.0601,22969.6875,2.4353,6804.1381,2.0339,230.727,238.7841,101.01,100.26,99.32,이상,GS4D
P8TCVD060308,P8CB16028400,P8CB16024W03,RUN_1ST_23,CB,2011-06-25 21:44,NG,337.4992,0.6421,358.1807,0.385,135.0285,0.1666,0.1546,0.012,35,0,1978.2955,3.7015,40089.3942,29.7038,24984.1854,24.7659,0,20.4534,0.0182,9891.9612,1.5797,540.3162,60.4038,0.7748,2942.7746,4.3994,66099.3661,24.1472,28993.1823,19.0941,3.00E-04,31.0596,0.0522,22743.5774,2.7489,6784.5505,2.7538,232.6802,529.8175,100,100.02,98.74,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA17004700,P8GA17003308,RUN_1ST_23,GA,2011-07-04 14:11,NG,337.596,0.4911,358.7415,0.4382,131.1378,0.3449,0.082,0.004,29.0444,0.2084,1837.8667,4.5005,40053.2259,10.1686,25011.7669,9.6764,0,22.9327,0.0075,9883.782,1.2711,3132.5154,43,0,2639.8519,2.5529,66035.5585,35.1669,29020.3146,8.8332,2.00E-04,33.4448,0.0648,22680.9549,13.911,6805.3479,2.4824,129.6466,247.3295,100,100,100,이상,"GS5D,RFM_NG"
P8TCVD060309,P8CB17003Y00,P8CB17002103,RUN_1ST_23,CB,2011-07-03 20:57,NG,338.2251,0.5212,358.7066,0.5282,128.3561,0.4792,0.0799,0.004,20.7333,0.4472,1856.6667,2.4495,40042.1575,12.7973,25010.2071,3.2505,0,22.0953,0.0225,9863.924,3.7206,3749.0081,31.1521,0.8333,2673.5207,17.297,66027.7443,33.6597,29018.7423,5.4224,2.00E-04,32.3626,0.0565,22622.3823,5.4545,6804.2531,2.0497,158.2128,135.9946,100,100,100,이상,"GS5D,RFM_NG"
P8TCVD060308,P8GA1600P100,P8GA1600M702,RUN_1ST_23,GA,2011-06-28 2:37,NG,339.5686,0.4957,359.4036,0.491,134.6699,0.4706,0.1801,0.016,39.4444,0.5025,1984.9556,4.1993,40102.3826,26.7985,24985.1133,22.9523,3.00E-04,20.9456,0.0202,9891.9612,1.9126,398.9501,65.8404,0.639,2951.5164,2.4468,66107.8944,24.2942,28995.7041,9.8175,2.00E-04,31.801,0.0615,22743.4828,2.5776,6783.9057,0.8874,240.7373,291.2775,99.1,99.9,100.05,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA1600SU00,P8GA1600RS09,RUN_1ST_23,GA,2011-07-02 0:15,NG,339.4863,0.5002,359.5266,0.4997,134,0,0.0873,0.004,30,0,1853.0227,3.7941,40050.6068,27.3525,25012.2078,9.3432,3.00E-04,23.1725,0.0186,9855.2962,1.6036,2933.0403,44,0,2678.9447,3.556,66035.3052,34.7298,29020.5144,8.0956,2.00E-04,33.7033,0.0682,22628.5762,2.2702,6805.4345,2.2843,142.3427,79.3505,99.45,99.72,99.95,이상,"GS5D,RFM_NG"
P8TCVD060308,P8CB1602AQ00,P8CB16028M14,RUN_1ST_23,CB,2011-06-26 16:18,NG,339.4657,0.4992,359.5255,0.4997,140,0,0.1439,0.012,42.4773,0.5053,1984.4773,4.0662,40103.5441,21.3456,24986.405,19.8003,0,21.2627,0.0178,9892.5854,1.5769,461.9423,70.2817,0.5952,2951.892,2.5794,66110.0265,28.4084,28994.5578,11.0336,3.00E-04,32.1377,0.0588,22743.5,2.7008,6784.0132,2.8983,231.7036,133.5531,98.72,100.07,100.71,이상,"PPD,RFRS_NG"
P8TCVD060308,P8GA1600GP00,P8GA1600FN06,RUN_1ST_23,GA,2011-06-21 20:58,NG,339.5686,0.4957,359.5556,0.4973,134.9788,0.1443,0.1438,0.009,37,0,1980.7273,4.4532,40088.3954,26.0239,24983.6305,22.0923,0,20.7118,0.019,9892.2109,1.748,622.5966,63.784,0.7588,2948.6056,2.3621,66105.8311,28.0766,28994.9733,12.5822,3.00E-04,31.2887,0.0616,22744.0502,2.6593,6784.8442,2.1409,140.1453,577.4278,99.72,100.13,100.38,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB16027K00,P8CB16024803,RUN_1ST_23,CB,2011-06-25 19:02,OK,339.7839,0.5213,359.6564,0.4752,136.3477,0.4765,0.1608,0.012,38.1333,0.3438,1975.2444,3.9089,40089.6865,23.0653,24985.588,17.0905,0,20.7918,0.0145,9891.6763,1.7872,502.7162,64.4507,0.7357,2937.5962,3.609,66105.7623,27.8248,28994.6008,15.9298,2.00E-04,31.4741,0.0559,22743.8697,2.7211,6782.9816,3.1352,242.6906,146.005,99.52,100,99.37,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602A500,P8CB16028R04,RUN_1ST_23,CB,2011-06-26 10:14,OK,337.0839,0.6993,358.7041,0.4568,137,0,0.1371,0.011,39.7273,0.4505,1976.1591,3.7164,40092.8901,22.8793,24984.0467,26.7067,0,20.7923,0.0154,9892.4606,2.2811,322.0411,66.3568,0.6177,2934.3944,2.5093,66106.8284,27.7106,28994.1279,15.3029,3.00E-04,31.6243,0.0627,22743.8009,2.8197,6783.1678,2.3633,220.9608,504.6695,99.65,99.82,99.05,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602DJ00,P8CB1602BZ07,RUN_1ST_23,CB,2011-06-27 11:36,OK,339.35,0.6003,359.4355,0.4962,138,0,0.1511,0.013,42.1778,0.4415,1985.3778,3.857,40084.4778,27.4331,24987.2836,20.1605,0,21.1682,0.0153,9892.0833,1.7196,393.5787,69.5094,0.5011,2945.283,2.7854,66109.7041,20.8126,28994.966,9.0393,2.00E-04,32.0674,0.0488,22743.2515,2.3152,6782.7874,2.3342,226.3322,134.2855,99.67,99.87,99.07,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB16027R00,P8CB16024K17,RUN_1ST_23,CB,2011-06-25 19:35,OK,339.1577,0.63,359.4211,0.4941,137,0,0.149,0.012,42.6136,0.4925,1976.5909,5.3367,40102.3789,32.8895,24985.0177,21.3719,0,21.2709,0.0195,9893.6259,1.8019,289.3243,70.6667,0.4725,2928.6948,2.5782,66110.5767,28.0828,28994.1566,12.9231,3.00E-04,32.236,0.0444,22743.6204,3.0805,6785.009,2.8328,120.3687,842.0924,99.58,99.77,99.02,이상,"PPD,RFRS_NG"
P8TCVD060308,P8FA1600H400,P8FA1600GH10,RUN_1ST_23,FA,2011-06-25 7:20,NG,339.4495,0.4978,359.4184,0.4937,138,0,0.139,0.011,38,0,1980.4222,4.256,40081.2224,34.1715,24987.487,23.5631,0,20.7698,0.0131,9892.8564,1.6389,606.7265,63.8169,0.7393,2940.7324,3.5633,66108.4446,23.675,28995.8617,15.0861,3.00E-04,31.4527,0.036,22743.5516,2.9556,6784.0275,2.8354,228.0413,554.4772,99.26,100.09,100.38,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA1600TB00,P8GA17000606,RUN_1ST_23,GA,2011-07-02 7:05,NG,337.7066,0.5777,358.7757,0.4174,131,0,0.0843,0.004,28,0,1842.0667,4.2555,40049.645,12.676,25012.3095,4.8518,0,22.7536,0.0091,9843.4149,1.7729,3277.2996,42.2396,0.4278,2654.2028,3.3132,66034.9339,41.0698,29020.2894,8.1551,2.00E-04,33.1636,0.0519,22620.7283,4.3733,6805.4978,1.9955,139.9011,434.5968,100,100,100,이상,"GS5D,RFM_NG"
P8TCVD060308,P8GA1600N800,P8GA1600LJ03,RUN_1ST_23,GA,2011-06-27 4:18,NG,337.4958,0.5003,358.9833,0.1283,137,0,0.149,0.012,32,0,1988.0909,2.8104,40080.2384,42.4741,24982.5207,24.6966,0,20.4209,0.0143,9892.8768,1.3963,551.5473,54.892,1.0199,2954.6854,3.5141,66102.3579,25.1024,28994.6581,13.9017,3.00E-04,30.9927,0.0497,22743.6719,3.0296,6784.3857,2.9742,154.5504,574.498,100.01,100.32,99.52,이상,"PPD,RFRS_NG"
P8TCVD060308,P8GA1600PC00,P8GA1600NR09,RUN_1ST_23,GA,2011-06-28 5:03,NG,338.8997,0.6812,359.1411,0.3659,132.8903,0.3128,0.1685,0.013,32,0,1992.9556,3.6554,40084.6406,18.5798,24987.0801,27.6013,0,20.272,0.0125,9892.2867,1.6696,855.7651,54.7042,1.1743,2969.5869,2.4949,66093.5889,25.5628,28991.7064,14.9983,4.00E-04,30.8926,0.0442,22743.1475,2.5365,6783.6693,1.7383,189.953,352.0723,100.01,100.7,100.68,이상,"PPD,RFRS_NG"
P8TCVD060307,P8FB17003S00,P8FB17001U12,RUN_1ST_23,FB,2011-07-06 2:39,NG,336.9581,0.6664,358.6855,0.4647,130.8565,0.3509,0.1429,0.013,34,0,1798.3556,3.5621,40027.1826,16.719,25008.5794,11.9417,0,22.8747,0.0184,9889.6417,1.4291,1075.2609,56.2925,0.5671,2572.3868,2.7384,66032.8297,31.837,29012.6299,13.3917,2.00E-04,33.1958,0.0684,22723.5837,2.5531,6788.2363,2.6592,346.4567,405.2982,100.44,99.31,97.09,이상,"PPD,GS1D"
P8TCVD060308,P8GA1600PG00,P8GA1600MH16,RUN_1ST_23,GA,2011-06-28 6:38,NG,338.5316,0.4994,359.0259,0.1591,134,0,0.1804,0.016,42.5455,0.5037,1981.5227,5.214,40077.0755,22.3673,24985.3645,23.0988,0,21.007,0.0161,9892.6271,1.4289,535.1889,68.9014,0.5945,2919.0469,4.2635,66104.1117,24.6912,28994.1996,10.2318,3.00E-04,31.9014,0.058,22743.2851,2.6516,6784.615,2.4131,150.8881,723.677,100.12,99.5,97.84,이상,"PPD,RFRS_NG"
P8TCVD060306,P8CB1700VN00,P8CB1700TW05,RUN_1ST_23,CB,2011-07-12 12:07,NG,338.5514,0.4977,359.3055,0.461,136,0,0.14,0.008,31.0227,0.1508,1954.3636,4.2813,40027.4675,44.1498,24985.3645,5.9449,0,23.3155,0.0085,10006.2842,1.6939,270.2802,51.1756,0.576,2904.6976,2.2701,66007.7088,34.0283,28990.2829,5.2801,3.00E-04,33.9455,0.0396,22969.5267,3.0396,6804.488,2.5623,184.5816,356.2229,99.74,99.36,98.55,이상,GS4D
P8TCVD060309,P8GA1600T300,P8GA1600S810,RUN_1ST_23,GA,2011-07-02 2:39,NG,337.5049,0.5004,359,0,134,0,0.0971,0.005,24.0889,0.2878,1854.6444,5.1264,40055.3419,13.4839,25012.3095,3.0933,0,22.524,0.0084,9852.7742,1.4291,3311.4814,36.6713,0.4708,2696.0139,5.18,66035.4907,36.8576,29020.6961,7.4224,2.00E-04,32.7589,0.0763,22630.9114,3.1827,6805.1077,1.3644,137.9479,409.9371,99.41,99.54,99.81,이상,"GS5D,RFM_NG"
P8TCVD060308,P8GA1600N200,P8GA1600L706,RUN_1ST_23,GA,2011-06-27 0:52,NG,339.812,0.6423,359.5427,0.4985,139,0,0.1548,0.012,39.5556,0.5025,1977.6889,4.8842,40092.7791,22.7376,24987.2836,17.0919,0,20.8887,0.0178,9892.2053,1.8144,206.7997,65.9953,0.6902,2936.9859,7.8827,66102.5642,23.4033,28994.4432,14.4102,3.00E-04,31.6484,0.0514,22743.543,3.1411,6784.3213,1.4482,253.1893,339.132,99.48,100.48,100.22,이상,"PPD,RFRS_NG"
P8TCVD060309,P8CB17004Y00,P8CB17002203,RUN_1ST_23,CB,2011-07-04 0:46,OK,337.788,0.6032,359,0,131,0,0.0974,0.005,24,0,1844.3636,4.3138,40044.4474,19.2434,25011.5835,5.4903,0,22.5027,0.013,9861.3724,1.9974,3455.5332,36.3594,0.5852,2669.9585,4.5331,66035.879,39.5695,29019.8393,6.6255,2.00E-04,32.802,0.0717,22661.1237,7.5125,6805.1743,2.1462,153.0855,456.815,99.8,99.69,99.23,이상,"GS5D,RFM_NG"
P8TCVD060309,P8GA17001M00,P8GA17000R03,RUN_1ST_23,GA,2011-07-02 14:20,NG,338.0062,0.6186,358.9106,0.4888,129,0,0.0816,0.004,18.7778,0.4204,1876.4667,2.3413,40046.5523,13.08,25010.1392,4.181,0,22.1171,0.0125,9846.3041,2.0059,3564.6707,27.5392,2.1537,2706.6912,15.6019,66030.7147,38.5228,29018.6579,5.3633,2.00E-04,32.3442,0.0825,22673.1486,8.3207,6805.0758,1.5479,162.3634,142.3427,100,100,100,이상,"GS5D,RFM_NG"
P8TCVD060308,P8GA1600LS00,P8GA1600KZ16,RUN_1ST_23,GA,2011-06-26 20:13,NG,338.8293,0.6213,359.4118,0.4925,140,0,0.1416,0.012,39.5,0.5058,1978.2955,5.6879,40096.3859,40.9787,24981.6883,22.403,0,20.8786,0.0142,9892.2109,1.5594,524.9344,66.1262,0.7679,2932.7757,3.9297,66107.5391,27.8777,28994.7666,8.4796,3.00E-04,31.7632,0.0611,22743.1045,2.7258,6782.8388,2.6901,132.0881,841.6041,99.42,100.13,99.89,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA17003S00,P8GA17002V20,RUN_1ST_23,GA,2011-07-04 7:13,NG,336.5396,0.4988,358.6527,0.4765,131.1664,0.3727,0.0909,0.006,23.3111,0.4682,1849.7333,3.6144,40046.8779,18.7004,25012.6486,7.8932,0,22.5147,0.0144,9851.5941,1.4052,3158.1517,35.2857,0.602,2679.1889,3.8618,66034.8664,34.8528,29020.1206,7.1227,2.00E-04,32.7035,0.0674,22656.1534,5.7261,6804.9071,2.1523,89.8492,450.7111,99.31,99.35,99.37,이상,"GS5D,RFM_NG"
P8TCVD060306,P8CB1700V300,P8CB1700TM05,RUN_1ST_23,CB,2011-07-12 7:04,OK,338.2789,0.7011,359.1048,0.3065,133,0,0.1149,0.007,34.2222,0.4204,1951.1111,4.4834,40039.5532,35.2111,24985.2489,4.601,0,23.6642,0.0147,10005.168,2.0765,304.7061,54.6244,0.4855,2897.8927,2.425,66009.9955,26.2344,28990.4169,6.0513,2.00E-04,34.5206,0.0705,22970.3842,2.6171,6803.4235,2.7111,173.1063,789.1107,100.71,99.56,98.38,이상,GS4D
P8TCVD060308,P8GA1600PN00,P8GA1600NL11,RUN_1ST_23,GA,2011-06-28 9:29,NG,338.1654,0.4515,358.6973,0.5524,129.3885,0.4878,0.1686,0.014,32,0,1993.8444,3.4638,40070.3168,24.6123,24988.3687,28.9666,0,20.1842,0.0194,9891.717,1.6378,1129.9518,54.9906,1.0945,2951.5211,5.1538,66094.6206,29.3688,28993.4545,17.5208,3.00E-04,30.8372,0.0707,22743.1045,2.2567,6783.5619,1.6414,243.9114,536.1655,100,100,100,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA1600T500,P8GA1600SD16,RUN_1ST_23,GA,2011-07-02 3:11,NG,339.4517,0.4981,359.3946,0.4892,135,0,0.0858,0.004,29.5778,0.4995,1880.8667,4.2778,40058.7601,15.0993,25014.005,6.9419,0,23.0653,0.0124,9855.9482,1.7017,3434.78,43.8571,0.3507,2749.788,25.3803,66038.5119,31.0045,29020.6832,8.4823,3.00E-04,33.599,0.0639,22627.1332,2.2268,6804.3093,1.6998,127.9375,401.1475,99.3,99.67,100.24,이상,"GS5D,RFM_NG"
P8TCVD060307,P8CB17006L01,P8CB17006L01,RUN_1ST_23,CB,2011-07-06 2:06,OK,339.328,0.6452,359.2096,0.4073,132,0,0.1415,0.013,31.8864,0.321,1796.0909,4.0738,40021.3081,23.58,25005.4796,9.4143,4.00E-04,22.7052,0.0305,9889.9219,1.489,841.8483,53.3052,0.5875,2568.8779,2.5943,66036.264,35.1173,29012.7405,7.3749,3.00E-04,33.0045,0.0615,22724.0879,2.4835,6788.0753,1.7066,354.0255,246.8412,101.15,99.4,95.88,이상,"PPD,GS1D"
P8TCVD060308,P8CB16022J00,P8CB1601XR04,RUN_1ST_23,CB,2011-06-24 3:26,OK,339.4071,0.4917,359.3611,0.4807,137.8841,0.3203,0.1441,0.009,42.5556,0.5025,1988.7556,4.124,40103.6847,26.9558,24986.8088,24.7367,0,21.156,0.0132,9893.1413,1.5692,540.5603,70.8349,0.556,2957.0094,4.0436,66105.6963,24.5878,28994.3182,16.6535,2.00E-04,32.039,0.0292,22743.4674,2.6768,6784.2126,2.6198,208.9971,115.2414,99.03,100.05,100.14,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA17001U00,P8GA17000W01,RUN_1ST_23,GA,2011-07-02 17:24,NG,338.1413,0.7243,358.9693,0.1727,131,0,0.0888,0.005,24.4667,0.5045,1845.4,4.3558,40050.6216,13.9521,25012.0382,4.1437,0,22.5144,0.0139,9863.5171,1.4397,3574.1928,36.5899,0.493,2661.7097,3.4592,66036.0816,34.7689,29020.6832,7.749,2.00E-04,32.771,0.0582,22645.622,15.6365,6805.0899,2.4222,99.8596,228.2854,100.49,100.1,99.28,이상,"GS5D,RFM_NG"
P8TCVD060309,P8GA1600SV00,P8GA1600S010,RUN_1ST_23,GA,2011-07-01 23:57,NG,339.5335,0.4992,359.4545,0.4983,134,0,0.0856,0.004,28,0,1852.3636,3.1629,40051.6056,27.6761,25012.9708,6.9385,0,22.8423,0.0148,9849.6779,1.667,2972.8377,41.9074,0.2905,2681.0463,3.3987,66037.7288,33.34,29020.1875,8.4136,2.00E-04,33.2811,0.0481,22625.6638,3.1336,6804.4224,1.3994,164.5608,149.4232,99.89,99.92,100.28,이상,"GS5D,RFM_NG"
P8TCVD060309,P8GA1600T200,P8GA1600RZ03,RUN_1ST_23,GA,2011-07-02 2:27,NG,338.2791,0.6204,358.8837,0.3208,134,0,0.0918,0.005,19.3333,0.4767,1874.3333,2.9388,40046.3896,16.6736,25010.8174,4.411,0,22.1833,0.0145,9853.5881,1.5098,3001.648,27.3318,1.898,2738.6083,25.7542,66035.3052,30.8032,29019.8253,7.0977,1.00E-04,32.3834,0.0649,22631.4368,3.6236,6804.5133,2.0534,160.6543,90.0934,99.31,99.88,100.65,이상,"GS5D,RFM_NG"
P8TCVD060306,P8CB1700VQ00,P8CB1700TU20,RUN_1ST_23,CB,2011-07-12 12:32,NG,339.4404,0.4968,359.4818,0.5001,136.1242,0.3301,0.1238,0.007,35.6,0.4954,1965.3556,3.6317,40031.7402,28.8795,24985.995,3.4321,0,23.8916,0.0148,10006.1853,1.2523,246.5971,56.3366,0.4737,2921.1805,2.1944,66014.1402,29.2804,28990.6998,6.1606,2.00E-04,34.7643,0.0683,22970.5897,2.5683,6804.9123,1.9787,209.9738,355.9788,99.84,99.26,98.38,이상,GS4D
P8TCVD060308,P8CB1602EG00,P8CB1602CE04,RUN_1ST_23,CB,2011-06-27 20:00,OK,339.653,0.4764,359.6088,0.4884,138.9243,0.2647,0.1656,0.015,37.0682,0.255,1981.3636,3.9361,40088.2289,19.7904,24987.7229,18.9795,0,20.7618,0.0147,9892.4606,2.1032,515.4123,63.3505,0.6738,2947.3271,3.0528,66107.8129,24.0265,28995.1802,12.1732,3.00E-04,31.4537,0.0377,22743.9259,2.7406,6783.288,1.6639,236.8309,155.5271,99.09,99.34,99.01,이상,"PPD,RFRS_NG"
